,target,candidate,rouge1,rouge2,rougeL,rougeLs,chrf
87,"['A low bridge in Leicestershire has been dubbed the ""most bashed"" in Britain after being struck 25 times in a year.']","['The Watling Street railway bridge on the A5 in Hinckley saw crashes almost once a fortnight on average in the year to the end of March, Network Rail said. Its list of the most commonly struck bridges also included structures in Dudley, Cambridgeshire and Norfolk. However, the organisation said there had been an 11% decrease in bridge crashes compared to the previous year. Network Rail, which looks after about 10,000 bridges over roads, said there was an average of five railway bridge crashes per day nationally, with repairs costing an annual of £13,000 per strike. It has started a new awareness campaign ahead of an expected increase in traffic encouraging lorry drivers to familiarise themselves with the height of their vehicle before setting off. Chairman Sir Peter Hendy said: ""We\'ve done a lot of work with partners across the industry in recent years to tackle bridge strikes, and whilst it\'s encouraging to see our work is paying off with numbers now on the decline, there\'s a lot more to be done to cut the unnecessary delays, costs and safety risks they pose."" \'Simple steps\' Network Rail is also written to operators of large vehicle fleets warning they could lose their licence if they fail to have measures in place to minimise the risk of']",0.10833333333333334,0.008403361344537815,0.06666666666666667,0.06666666666666667,14.130279027198897
88,"[""Obesity should be defined by a person's health - not just their weight, says a new Canadian clinical guideline.""]","['It also advises doctors to go beyond simply recommending diet and exercise. Instead, they should focus on the root causes of weight gain and take a holistic approach to health. The guideline, which was published in the Canadian Medical Association Journal on Tuesday, specifically admonished weight-related stigma against patients in the health system. ""The dominant cultural narrative regarding obesity fuels assumptions about personal irresponsibility and lack of willpower and casts blame and shame upon people living with obesity,"" the guideline,which is intended to be used by primary care physicians in diagnosing and treating obesity in their daily practice, states. Ximena Ramos-Salas, the director of research and policy at Obesity Canada and one of the guideline\'s authors, said research shows many doctors discriminate against obese patients, and that can lead to worse health outcomes irrespective of their weight. ""Weight bias is not just about believing the wrong thing about obesity. It actually has an effect on the behaviour of healthcare practitioners."" The guideline doesn\'t completely do away with standard weight-loss advice. The rate of obesity has tripled over the past three decades in Canada, and now about one in four Canadians is obese according to Statistics Canada. The guidelines had not been updated since 2006. The new version was funded by Obesity Canada, the Canadian']",0.11715481171548116,0.016877637130801686,0.08368200836820085,0.08368200836820085,17.778016986816297
89,['Boots has been accused of refusing to cut the cost of one of its morning-after pills for fear of criticism from campaigners.'],"['The British Pregnancy Advisory Service (BPAS), which provides abortion care, wants Boots and other pharmacies to reduce the cost of emergency contraception Levonelle. Boots told the BPAS it wanted to avoid ""incentivising inappropriate use"". The company said it was ""disappointed by the focus"" BPAS had taken. Currently, the progestogen-based drug Levonela costs £28.25 in Boots, and its non-branded equivalent is £26.75. But the branded drug costs £13.50 at Tesco and a generic version is £13,49 in Superdrug. However, Superdrug charges £27 for Levonel and £35 for an alternative emergency contraceptive pill, EllaOne. \'Affordable price\' BPAS lobbied Boots to reduce- cost of the pill to make it more accessible for women having difficulty getting the drug quickly on the NHS. Clare Murphy, BPAS director of external affairs, said: ""Most people believe women should be able to access emergency contraception from pharmacies at an affordable price."" But the chief pharmacist at Boots UK, Marc Donovan, said that ""In our experience, the subject of [emergency hormonal contraception] polarises public opinion and we receive frequent contact from individuals who voice their disapproval']",0.10628019323671498,0.01951219512195122,0.08695652173913045,0.08695652173913045,15.17030501592197
90,"[""Few Germans had expected to enjoy all the trappings of a traditional Christmas this year but new countrywide restrictions, which come into force on Wednesday, will limit festivities to the smallest of family gatherings. No carolling, no parties and even Germany's much loved glühwein stalls will close, as drinking outdoors is banned.""]","['By Jenny HillBBC News, Dresden Announcing the measures at the weekend, Chancellor Angela Merkel said that an existing ""lockdown light"", which closed bars, restaurants, arts and leisure facilities at the beginning of November, had not done enough to tackle Germany\'s second wave. The country has experienced record numbers of infections and deaths in the past fortnight and intensive care units are filling up. What are Germany\'s lockdown measures? There\'ll be no let up over New Year either. No gatherings on the streets will be allowed, and the sale of fireworks is prohibited - many Germans like to celebrate Silvester, as it\'s called here, with a bang. For a country that cherishes its Christmas traditions there are precious few joyful tidings. In normal times, Dresden\'s old market square would be crammed with people enjoying its world-famous Christmas market. The city\'s Christmas lights still twinkle but the streets are quiet and, even before shops here were ordered to close, business was hardly booming. ""It hurts,"" said Astrid Rademacher as she rearranged silver decorations and antique glassware in her shop. The government has promised more financial aid to affected businesses, and has taken on new debt in order to fund rescue packages. But asked whether her business could']",0.20377358490566036,0.015209125475285171,0.0981132075471698,0.0981132075471698,30.23344287254423
91,"[""South Korea's president has promised the wreckage of the Sewol ferry will be raised at the earliest opportunity. But is it that straightforward?""]","['By Roland HughesBBC News The ferry sank in April 2014 causing the deaths of 304 people, and now sits on its side on the sea bed. Experts say the salvage operation could be complicated by a number of factors. But the government is hopeful it can be lifted in one piece - and has put forward plans for how to do so. The ferry sinking in waters between 37 and 43 metres (121 and 141 feet) deep. While salvage operations have been undertaken in deeper seas, the site of the Sewol is subject to dangerous currents and, on the surface, heavy winds. Two options At a press conference on 10 April, South Korea\'s Ministry of Oceans and Fisheries outlined how the ship could be lifted. The ministry said a recovery of the ship in one pieces was ""risky, but technically possible"". First option Second option One option would see 93 holes drilled in the side of the ferry to allow chains to be attached. It would then be lifted by cranes placed on boats, before being moved onto a floating dock on the shore of the sea. A second option, which is also possible, would see the ferry lifted to a shallower part of the Sea bed where there is better visibility. It could then be gradually lifted until it reached an area with']",0.12096774193548386,0.03252032520325203,0.08870967741935484,0.08870967741935484,20.861006405465574
92,['More than 600 workers at a food factory are being tested for coronavirus after 19 colleagues tested positive.'],"['A mobile testing unit has been set up outside Peter\'s Food Service unit in Bedwas, Caerphilly. The pies and pasties maker said it had been ""working in a Covid environment for seven months"" with safety measures reviewed on a weekly basis. Caerfilly was the first county in Wales to be placed in a local lockdown following a spike in cases. A total of 61 more people have just tested positive for coronavirus in the county, according to daily figures published by Public Health Wales on Tuesday. Peter\'s food Service said as ""soon as a colleague informs us that they have received a positive result they are excluded from site and we contact the local authorities to ensure that the track and trace process is implemented"". It said any employee regarded as a direct contact of a worker who tests positive is ""also immediately excluded from the site"". Last week, four staff tested positive and a further six who were excluded have since tested positive. It has also been informed about a further nine cases, of which ""we reasonably believe seven are unrelated to any other site case"". The company said health officials wanted to ""understand if there is the potential for onward transmission within the factory environment and determine if Peter\'s are likely to see a greater number of cases']",0.08298755186721991,0.01673640167364017,0.058091286307053944,0.058091286307053944,20.150601297036175
93,['A historian has suggested artefacts found in the Highlands and Islands and held in museums outside the area could be returned via community purchases.'],"['By Jackie O\'BrienBBC Scotland news Prof James Hunter\'s comment comes as crofters in Assynt prepare to mark 25 years since the North Lochinver Estate was brought into public ownership. He said the same powers used for community buyouts of land and buildings could be used for ""portable assets"". These include the Lewis Chessmen and the St Ninian\'s Isle Treasure, he said. The items are held in museums in Edinburgh and London. More than 90 chessmen were found beneath a sand dune near Uig on the west coast of Lewis in the early 19th Century. The pieces are thought to have been carved in Norway in the 12th Century, and may have been buried to keep them safe before being traded in Ireland. Six of the Lewis chessmen from the British Museum are on long-term loan to Museum nan Eilean in Stornoway in Lewis. The new museum was officially opened by First Minister Nicola Sturgeon last year. \'Back in Highlands\' The St Niniana\'s Island Treasure from Shetland is the only Scottish hoard of fine metalwork from 750-825AD to survive in its entirety. It is held in the collections of National Museums Scotland. Prof Hunter, Emeritus Professor of History at the University of the']",0.12068965517241378,0.034782608695652174,0.06896551724137931,0.06896551724137931,22.383351846132165
94,['The makers of hit American TV series Glee are to release a mini-album of Madonna cover songs.'],"['The Power Of Madonna will be the third official record from the show and will be released on Monday 26 April. The first two Glee albums have sold half a million copies each in the US with single Don\'t Stop Believin\' going to number six in the UK singles chart. Producers say it marks ""the next official chapter in the Glee music songbook"". The album is inspired by an upcoming episode of Glee that will be based entirely around Madonna songs. Jane Lynch, who plays cheerleading coach Sue Sylvester, explained how one of the tracks comes up. ""Kurt and Mercedes give Sue sylvester a makeover and it leads to the Madonna Vogue video. ""So we\'ve remade the Vogue in black and white in all the outfits, with all the dancers. It was pretty amazing."" The full track listing for The Power of Madonna is as follows: 1. Express Yourself 2. Borderline/Open Your Heart 3. Vogue 4. Like A Virgin 5. 4 Minutes 6. What It Feels Like For A Girl 7. The Road To Sectionals, the series is taking a two-week break on digital channel E4.']",0.09615384615384616,0.009708737864077669,0.07692307692307691,0.07692307692307691,16.650736691945166
95,"[""A set of hand puppets given to siblings by the creator of a famous children's television show are expected to fetch thousands of pounds at auction.""]","['Vicky Golding and Max Jowett received a set of Sooty, Sweep and Soo puppets from Harry Corbett, who invented the famous puppeting trio. Their father Derek Jowsett was a friend of the magician and presenter, who they say gave them the gift when learning that their mother was ill with cancer. The auction is set for 19 November. Ms Golding, who lives in Otley in West Yorkshire, said her father was an independent financial adviser to Mr Corbett. The pair, who was born and raised in the village of Otley, were raised in a family of four, and their mother, Jackie, was diagnosed with breast cancer in the early 1970s, and died from the disease aged 46 in 1980. ""I remember Harry coming to our house in Otleys and entertaining us with Sooties shows,"" she said. ""We were all very young when mum became ill, and Max and I were only small when mum got poorly."" Memorabilia from the ""Sooty shows - which debuted on television in 1952 - have become highly prized, with one puppet selling for £14,500 in 2018. The three puppets have been given a guide price of £5,000 to £7,000.']",0.12612612612612614,0.01818181818181818,0.0900900900900901,0.0900900900900901,19.748882292005327
96,['Patients from West Cumbria requiring high-risk surgery will have to travel to Carlisle as a result of changes announced by the local NHS trust.'],"['Complex operations will no longer take place at the West Cumberland Hospital in Whitehaven, the North Cumbria University Hospital Trust said. The distance between the two hospitals is almost 40 miles. A spokesman for the Royal College of Nursing (RCN) said the move ""made sense in clinical terms"". \'Understandably concerned\' Out-of-hours procedures will transfer from Friday with all other high-risk surgery moving to the Cumberland Infirmary in Carlisle from 1 October. Two or three people each week will travel to Carlisle for operations such as those linked to appendicitis or broken hips, the trust said. An RCN spokesman said: ""While some members of the local community may be understandably concerned at the added journey time, it is better to have a safe, high-quality service concentrated at a single site, rather than having expertise spread too thinly."" In July, the Trust was put into special measures over death rates as part of the Keogh Review set up in the wake set up of shortcomings that led to a higher than expected number of deaths at the Mid Staffordshire NHS Trust. Dr Jeremy Rushmer, North cumbria\'s interim medical director, said the trust was ""absolutely committed"" to delivering high-value surgery']",0.16666666666666666,0.053097345132743355,0.13157894736842105,0.13157894736842105,23.69450426402964
97,['Pupils living near a legal red light district have been propositioned for sex and their head teacher said he feared one of them could be abducted.'],"['The Managed Approach (MA) area in Holbeck, Leeds, allows sex workers to operate without fear of prosecution. One girl said she was asked for sex as she walked through the zone to school and head teacher Ben Mallinson said he was worried pupils could be harmed. Leeds council urged anyone with concerns to get in touch. Many students from The Ruth Gorse Academy have to walk through the managed red light district to get to school. They said it was a daily occurrence to see sex workers, used condoms and discarded needles lying around and felt at risk. One pupil who was propositioned said a man approached her and asked if she was ""open for business"". ""I was 13 and was wearing my school uniform walking to school, I barely got down the street and I was approached by a man asking if I was a prostitute,"" she said. ""I\'ve been asked by sex workers if I\'m one of them as well walking back from school on a different occasion. ""It will happen to other children probably just as it happened to me and as long as the zone is there it will carry on happening."" What is the managed Red light zone? Dubbed Britain\'s first legal red light zone, the ""managed approach"" to street sex work in Holborn']",0.1693548387096774,0.07317073170731707,0.08870967741935483,0.08870967741935483,27.268513624438466
98,"[""Doctor Who, Call the Midwife and Mrs Brown's Boys are among the shows that will be in this year's Christmas TV schedule, the BBC has revealed.""]","['It has been ""a real struggle"" to make the usual range of festive shows during Covid, the BBC\'s Charlotte Moore said. But, she added, the stars and crews ""pulled out all the stops"". ""Some of the big talent and the production teams have rallied together, and we feel it\'s really important to have a good Christmas."" The BBC\'s Christmas TV line-up includes special episodes The Goes Wrong Show, Ghosts, Not Going Out, King Gary, Motherland and the return of The Vicar of Dibley. Miranda Hart will host a one-off celebrity game show, and there will be Christmas editions of shows ranging from The Repair Shop and The Great British Sewing Bee to The Hit List, The Wall and Mortimer & Whitehouse: Gone Fishing. The vast majority have been filmed under Covid restrictions. ""Trying to work out what we could actually manage to pull off for Christmas... I can\'t pretend it\'s been relaxing or without its challenges,"" said Moore, who is the BBC’ chief content officer. Doctor Who: Revolution of the Daleks, in which John Barrowman returns as Captain Jack Harkness to help the Doctor battle her age-old enemies, was one of the few to have']",0.1391304347826087,0.04385964912280702,0.07826086956521738,0.07826086956521738,20.985981338519224
99,"[""The widespread coverage and high drama of the Fifa Women's World Cup has sparked football fever across the UK, with a record-breaking 6.9 million people watching England's most recent clash. There were still far more people watching men's World Cup matches, with 26.5 million viewers tuning in to see England knocked out last year. But there are some ways women's football is hitting the back of the net - while the male strand of the sometimes-beautiful game bounces disappointingly off the crossbar.""]","[""By Alice EvansBBC News 1. Value for money For the men's World Cup last summer, your pockets had to be bulging with Russian roubles if you wanted a chance to see football come home (or not) with your own eyes. The best seats in the house for the France v Croatia men's final cost an eye-watering 66,000 roubles (£824.44). But don't despair. If you don't have a spare 800 quid jangling around, it's still possible for you to go to a World Cup final. The most expensive seats for the women's final at the Stade de Lyon on 7 July are more than 10 times cheaper than in the Men's tournament at £75.12 (84EUR). At the Women's World cup in France this year, you can actually watch a game for as little as £8.05 (9EUR) C'est magnifique, non? This pricing imbalance manifests itself in merchandise, too. Perhaps to Nike's credit, the official shirts of the men' and women's World Cups both cost £89.95. However, while it is free to add the name of a Lioness to the women, it costs £13 to splash names such""]",0.26804123711340205,0.06228373702422145,0.16494845360824742,0.16494845360824742,32.841344916907424
