text,summary
"Birds, reptiles and lizards were killed in the blaze at Isle of Wight Pet Centre in Newport. Five crews from across the island were called to the shop in Watergate Road shortly after 23:00 GMT on Monday. The fire was out by 00:45. The blaze began in the shop area on the ground floor. An investigation into the cause is under way but it is not thought to be suspicious. Isle of Wight Council said the ground floor and roof were damaged. According to the shop's website, it has been trading for more than 17 years and has a breeding programme of snakes and lizards. It also stocks birds and other small pets, including rabbits, hamsters and chinchillas. A fundraising page set up to help manager Paul Collins and his team has so far raised more than £1,000.",A number of animals have died in a fire at a pet shop on the Isle of Wight.
"By Kelly BonnerBBC Newsline A user told BBC News NI that getting heroin in the city was as easy as buying cigarettes. A councillor in Belfast who works with drug users said people will die if waiting lists are not shortened. ""I believe it's gone beyond epidemic,"" SDLP councillor Paul McCusker said, adding that he believes heroin addicts are being forgotten about. ""Our health trusts need to step up now and deal with this before we see more deaths,"" he said. The waiting list for heroin users in Belfast to get on to a substitute prescribing programme stands at a minimum of 29 to a maximum of 38 weeks. The programme allows addicts to move from heroin on to methadone in the hope that they will reduce their usage and eventually stop using heroin altogether. The Belfast Health and Social Care Trust said there had been a rise in demand in the past two-to-three years and that this had increased in the past six months. Users have told BBC News NI that waiting this length of time to get on to that potentially life-saving programme has had effects on their mental health. ""I fear that if I don't get onto this programme I will inject one day and not wake up,"" James said. 'Proper epidemic' He said getting heroin in Belfast was ""as easy as getting a packet of cigarettes"". ""It's simply ringing a number,"" he added. ""At the minute it's absolutely everywhere, Belfast is becoming a proper epidemic."" Life on the list James, from Belfast, has been addicted to heroin for two years and just two weeks ago he took an overdose. He told BBC News NI his addiction started by smoking heroin, which later led to injecting the drug and now he injects anything between one and four bags a day. ""I've seen a lot of people overdose, I've seen people that you'd think would never go anywhere near the drug and they're completely hooked on it now,"" he said. James has been trying to get help with his addiction since last year and meets a drug outreach worker several times a week. But he says trying to get through the waiting list for the heroin substitute proscribing programme is like ""constantly hitting a brick wall"". ""It's the same story every single week, it's 'you're near the top of the list, it's not going to be long'. ""In April they said it was going to be two to three weeks,"" James added. However, four months later he is still waiting and ""getting nowhere fast"". ""There doesn't seem to be any help out there. I've seen people take their own lives because of it, ""Some that have run up debts that they can't pay, they think there is no light at the end of the tunnel."" North Belfast councillor Paul McCusker said that when addicts like James took steps to seek help, it appeared that a ""door was being closed"" on them and that can have a ""dramatic effect on a person's recovery"". ""The key thing for anyone that is suffering a heroin addiction is early intervention, and we don't have that."" He added: ""James does tell that story of waiting every day on that phone call or letter, whether he is going to get the help or support he needs. ""It's a matter of life or death quite often. He speaks about [his fear that] his next hit could be his last hit. ""That is ridiculous to live every single day like that."" 'Risen significantly' The councillor said he has been calling on the Belfast Health Trust to take action on the waiting list for more than 18 months. A spokesperson for the Belfast Health Trust said that if demand continues to grow ""our capacity to meet this level of need is limited"". It is difficult to get a clear picture of the number of heroin users in Northern Ireland, with many users of the illegal drug not accessing support services. ""Anecdotally it is accepted across all sectors, including health and criminal justice that injecting drug misuse has increased in Belfast,"" the Public Health Agency (PHA) said in a statement to the BBC. There are two needle exchanges in Belfast city centre, where heroin users can exchange used needles for new ones. The exchanges have been open for 17 years and the number of people accessing the service has risen significantly in recent years. In the past four years, it has gone up by 82%, from 7,500 visits to almost 14,000. The PHA said it and the Health and Social Care Board are working to increase the number of needle exchange services in areas identified as having increased need and demand, bringing the total in Northern Ireland to between 28 and 33. The PHA also added that many people use the service regularly, so the number of users will be ""significantly lower"" than the number of visits and that the service is also used by people who inject steroids or tanning solution. Naloxone is a potentially life-saving drug, which can reverse the effects of a heroin overdose to allow the user to get medical help. Heroin users, their families and those who work with users can now be supplied with it. In the Belfast Health Trust area, there were 526 instances in which Naloxone was supplied in 2017/18 compared to being supplied 95 times the previous year.",The number of drug users trying to access heroin addiction services in Belfast has risen significantly.
"By Steven BrocklehurstBBC Scotland News The 97-year-old was at the Hogmanay matinee screening at which 71 children died. The auditorium was packed with more than 600 kids when the screen went black and somebody shouted ""fire!"", Mr Pope says. ""That's what caused all the panic,"" he says. The alarm had been raised after smoke from a film canister was seen in the auditorium. There was no fire but, as children panicked and rushed for the padlocked exits, many were trampled or crushed in the confusion. Seventy-one children died as a results of the events of 31 December 1929, including Mr Pope's friend Willie Spiers, who had been sitting beside him in the cinema. He died from injuries sustained in the panic. Mr Pope says he survived because he did not move from his seat. ""I was out for the count,"" he says. ""I never knew nothing. People were squealing, shouting, bawling."" Mr Pope remembers being roused by a fireman tapping him on the shoulder and telling him to run home to his mother. Looking back, he says his ""guardian angel"" must have been protecting him that day. Another survivor, Emily Brown, who is now 95, was five when she went to the cinema with her two sisters, aged three and 10, to watch the cowboy film Desperado Dude. Ms Brown told BBC Scotland there was a lot of panic when someone shouted ""fire"". She says there was a crush at the doors and people were jumping from the balcony on to the children below. She was saved when a fireman smashed a window and got her out. Emily was separated from her sisters but they also escaped. Some of her friends died. ""Everything stopped that day,"" she says. ""Most of the people in Paisley lost somebody. We were lucky, others weren't."" The disaster began as the film reached a crescendo. According to filmmaker Paul Mothersole, who has studied the tragedy for 15 years, the film operator spotted a reel of nitrocellulose film which had begun to smoulder. A later inquiry would conclude it was caused when the metal box containing the nitrate film had been placed on top of a battery in the projection room. It is thought that the box was taken out and placed in a backroom where it sprang open and smoke started to enter the packed auditorium. Mr Mothersole, who first interviewed survivors on the 75th anniversary, said it was an adult voice that shouted ""fire!"". The children panicked and ran towards the exits but the doors were locked. Not only were they locked but they were padlocked from the outside to stop children sneaking into the cinema. Mr Mothersole describes hundreds of children crushing up against the exit doors as well as others who could not get down from the balconies and chose to jump from the upper floor. ""It was like a pressure cooker,"" he says. ""Nobody can get out of the exits and the people in the balconies cannot get down the stairs. It just gets worse and worse."" Eventually a policeman managed to break the padlock to one of the doors but there was still a problem. The doors opened inward and there were bodies piled behind them. They had to force the door open to move the people piling up behind it. ""People were scrambling and climbing over the bodies to get out,"" Mr Mothersole says. The cinema was full because it was Hogmanay. At the time, it was a major Scottish tradition to clean the house ready for the new year. ""All the mothers kicked all the kids out so they could get the houses ready,"" Mr Mothersole said. The audience was all children and the ages ranged from babies, brought along by their older siblings, to about 14. Many families lost more than one child. As the tragedy unfolded, fathers were let out of the factories to help out and the tram cars used to ferry people to hospital. In the wake of the disaster, the Cinematograph Act of 1909 was amended to make sure cinemas would have more exits, and that escape doors were to be fitted with push bars that opened outwards. The building that housed the Glen Cinema still stands, and currently houses a furniture store. Mr Mothersole has made a documentary film about the disaster. He says more people should know the worst cinema disaster in British history.",Robert Pope was just seven when he was involved in the tragic events that took place in the Glen Cinema in Paisley 90 years ago.
"Motorists have been caught up in long queues on the A6 in Salford since it was reduced to one lane in each direction on Monday. It is part of work to regenerate the Chapel Street area and widen its pavements for pedestrians. Salford City Council leader John Merry has asked commuters to bear with them. The authority had issued a warning about ""significant disruption"" in the area and urged commuters to find alternative routes. But motorists have been caught in long early morning tailbacks on the A6 and delays have also been reported on the M602 and Regent Road because of people trying to avoid the area. 'Destination' bid Mr Merry said: ""I appreciate this is causing some frustration for commuters at the moment but we are confident the disruption will die down as people find new routes to work and get used to the new layout. ""I would ask that people bear with us during this time. ""This scheme is about developing this area of Salford to benefit both local residents by creating 11,000 new jobs and bringing more than £500m of investment into the region. ""Chapel Street, with all of its historic buildings and new development, will be more than just a commuter route, it will be a destination in its own right."" But some people are calling for a rethink of the work and an opposition Facebook group called ""Motorists against A6 improvements"" has been set up. The roadworks are the first stage of the project to regenerate the run-down Chapel Street area, which will include new housing, shops, cafes and other businesses.","Traffic problems caused by the start of roadworks on one of the main roads into Manchester city centre should soon ease, a council leader has said."
"By Katie WrayBBC News These impressive buildings may look lonely and forlorn but behind every mansion is a story. Winstanley Hall in Winstanley, Wigan Shiela Gummerson, 72, spent much of her childhood living in the grounds of Winstanley Hall, where her parents worked for its owners, the Bankes family. ""It was my own personal Downton Abbey,"" she said. ""We were downstairs and the Bankes family were upstairs."" The hall dates back to the reign of Queen Elizabeth I and had been the home of the Bankes family since 1595. Mrs Gummerson lived in a cottage on the grounds from 1942 until 1969 when her father, Frederick Parker, was their chauffeur and her mother, Sarah, was their cook. ""We got on well with the Bankes family. Every year they used to have a daffodil day once a year in the spring, where they'd invite local people to come and buy daffodils that would grow outside the Hall. Mother used to cook yeast buns and sell them to the locals."" She lived there until she was 27 when she got married. Her mother, by now a widow, left the cottage two years later. The last member of the Bankes family left the house in 1984 and the building has since fallen into disrepair. It was sold to developers in 2000 and Save Britain's Heritage is now working to rescue it from decay. While Mrs Gummerson has nostalgic memories towards the Hall, she has not been back since 1978. ""I can't bring myself to do it,"" she said. ""I can see on the internet what it looks like now and I get so upset."" Woodchester Mansion, near Nympsfield, Gloucestershire While most mansions fell into disrepair after decades of use, Woodchester Mansion was never actually finished. Work began in the 1850s but construction was abandoned in 1873. According to rumour, a French plasterer was bludgeoned to death in the kitchen and his spirit scared the tradesmen off the site. However, the more likely explanation for its abandonment is that the owner, William Leigh, ran out of money after taking out a £10,000 mortgage, according to the estate manager Hannah McCanlis. Andrew Fryer lived and worked in the mansion as a caretaker from 1994 until 2011. For the first 10 years he lived in one room on the ground floor with a Saniflo toilet. ""There were always weird things happening - noises coming from areas that no-one was allowed in,"" he said. Despite now standing empty, Woodchester Mansion does have some unusual residents. It houses five different breeds of bat. Two of the bat colonies, the lesser horseshoe and greater horseshoe, live in the attics of the mansion. The entire mansion is left in different states of incompletion, but the carved stonework is some of the best in the country, said Ms McCanlis. Woodchester Mansion currently attracts about 6,000 visitors yearly and is open six days a week between April and October. Witley Court in Worcestershire Today, Witley Court is a large and impressive ruin, but 100 years ago it was in spectacular condition. The rich industrialist Sir Herbert Smith bought the house in 1920 and lived there for 17 years until a devastating fire broke out in September 1937 while he was away. The blaze began in the bakery in the basement of the south-east corner of the house. Fanned by strong winds, the fire spread rapidly to the main rooms, completely gutting the central and eastern sections. According to English Heritage, insurance money would not pay for more than a quarter of the cost of rebuilding. Therefore Sir Herbert decided to leave the property, and it has been empty since 1938. English Heritage has restored the south garden. In addition to this, Wolfson Foundation funding has assisted with major restoration works in the East Parterre garden. Poltimore House, near Exeter in Devon Poltimore House dates back to the 16th Century and was home to the Bampfylde family for five centuries before becoming Poltimore College, a girls' school, in 1921. However, a fire destroyed the former ballroom wing in 1987 and it has since fallen prey to vandalism, theft and the effects of bad weather. Jocelyn Hemming, now 90 years old, was 21 when her parents bought the 112-acre estate in 1945. The family lived in two rooms on the ground floor while the house was converted into a hospital. She is now a member of the Poltimore House Trust, which has looked after the site since 2000 and hopes to restore it. ""I don't want to let the house go,"" she said. ""It needs a lot of tender loving care and money. ""But my parents really loved that place, and I know they would like to think we were looking after it."" Bank Hall in Bretherton, Lancashire Bank Hall, which dates back to the 17th Century, was used as a military headquarters during World War Two. The Royal Engineers used it as a base for co-ordinating the transatlantic crossing of convoys of merchant shipping and also billeted officers there between journeys. The Grade II-listed country house was built in 1608 but since the early 1960s it has been empty and ""at the mercy of vandals"", according to the Bank Hall Action Group, which is hoping to save it. Janet Edwards, the group's chairwoman, said she had been fascinated by the building since she was 10 years old and the group had run a 16-year campaign to save it. ""It is a project that no-one in their right minds would take on, but once under its spell, it is hard to walk away,"" she said. In February it was announced that Bank Hall would receive £1.69m for a restoration project from the Heritage Lottery Fund. Planning consent is currently in place to turn the hall into a series of apartments while the Prospect Tower will be open for public exhibitions and tours.","Evocative of an aristocratic and glorious history, there are many mansions around England that now stand empty or abandoned."
"Mike Bird, the leader of the controlling Conservative group at Walsall Metropolitan Borough Council, made the comments during a phone-in on BBC WM. A travellers charity previously said it was disgusted by Mr Bird's ""hate"". Mr Bird said he did not intend to cause offence. He told the BBC: ""I would like to express my sincere regret and apologies to anyone who was offended by the use of this deeply unpleasant word in relation to any community. ""I respect every community and individual equally and that is something I firmly believe in. ""I deeply regret any offence caused, it was certainly not intended or meant."" Mr Bird drew distinction between ""their"" and ""our"" culture and also accused travellers of thefts in the borough during a phone-in on Danny Kelly's mid-morning show on Thursday. One caller labelled travellers ""parasitic"" during a long complaint to which Mr Bird responded: ""The gentleman is absolutely 100% right."" Mr Bird had said: ""The ones that I've come across, they are a lawless society, they have no respect whatsoever for our community."" A spokesperson for charity Friends, Families and Travellers, which ""seeks to end racism and discrimination against Gypsies, travellers and Roma"", said it was ""disgusted"" by Mr Bird's comments which were filled with ""hate and based upon generalisations"". Phien O'Reachtagian, chairman of the Gypsy and Traveller Coalition, said previously: ""His suggestion that communities are lawless is cause for concern from someone in his position. ""We'd be looking to make a formal complaint and liaise with police to see if a crime has been committed.""","A council leader has apologised for saying travellers are a ""lawless society"" who ""run around on motorbikes shouting abuse""."
"The decision by District Judge Anselm Eldergill means Essex County Council can put the work by Lucien Pissarro up for auction. The Court of Protection, which said the man could not be identified, also confirmed his home could be sold. The court heard his monthly care home fees were about £400 and the man had a yearly cash shortfall of £15,000. The painting - the 1906 work ""Stratford-upon-Avon sunset"" - is thought to be worth between £20,000 and £30,000. 'High level of service' The man's son had initially objected to possessions being sold. But he told the court on Friday in a statement he had changed his mind. The Court of Protection is part of the High Court and analyses issues involving vulnerable and sick people. Hearings usually take place in private. Judge Eldergill said the man was moved into a care home after surgery. The judge said a local authority had been appointed to make decisions for the man because he had been found to ""lack capacity"". ""The court is wholly satisfied that the county council has provided (the pensioner) with a very high level of service,"" said the judge.","A valuable painting can be sold to pay for its elderly owner's care, a judge has ruled."
"Several people were forced to leave their homes on Tuesday night after serious flooding in the city. Dawn Grieve and her two boys, aged two and four years, were in their property in the Ivy Mead area when they were rescued on Wednesday morning. She said it was ""like a scene out of a film"". ""I had to leave the house, I actually got a tractor ride out of there by two local boys who are farmers - their mum lives at the top of our street,"" she said. ""I have two young boys and we had to get out of there at about half three this morning. ""It was too bad for them - they were scared, they didn't have a clue what was going on ""I have never witnessed anything like it in my lifetime and they certainly haven't."" 'Up to the window sills' Ms Grieve said that her husband had noticed water lapping close to the edge of their driveway at about 22:00 BST on Tuesday, following heavy rainfall. ""At that stage, we knew we were in a bit of trouble, but it was amazing what I witnessed from the community, everyone was running to a local area where they could get sand and bringing it back, as well as pillowcases,"" she added. ""It was whatever they could get, just to barricade up people's homes. ""Unfortunately it was a wee bit too late for us, the water had got in and there was nothing we could do about it."" She said that at the time of the rescue, the water was over the level of the first stair in the family's property, and ""was making its way to the second stair"". ""I have to say we were not the worst affected in the Ivy Mead area, just around the bend from us there were people who had water coming up to the window sills on their ground floor,"" she said. Ms Grieve said her husband had remained in the home overnight, with her father-in-law, in case there was more rain. ""At five thirty, he was able to tell me that he had swept most of the water out,"" she added.",A mother from Londonderry has described how she was rescued from her flooded home by tractor along with her two young sons.
"In a poignant reminder political careers can come to an abrupt halt, the building once occupied by Ben Gummer contains packing boxes and bags. At the back of the building, perched on a wooden pallet, sits a billboard depicting Mr Gummer. He lost out to Labour for the Ipswich seat in June by fewer than 1,000 votes. Mr Gummer had held the seat for seven years before losing to Sandy Martin in the general election. At the time, he said: ""I've learned so much from being a member of parliament, more than I could ever have hoped to have learnt in another role, and I feel a better person for it with broader opportunities and views than I otherwise would have had."" His old office in Fore Street is being advertised by Goldings Auctions with a guide price of £60,000. The BBC understands the lease was up at the Grade II-listed building before the general election. According to the estate agent, the freehold property offers an opportunity for ""a new lease of life"".","The constituency office of the MP who wrote the Tories' manifesto is up for sale, photographed complete with discarded election paraphernalia."
"Stuart Campbell, who runs the blog Wings Over Scotland, is suing the MSP for £25,000 after she criticised him in a newspaper column. The dispute stems from a piece written by Ms Dugdale in the Daily Record. Mr Campbell appeared as the first witness in the defamation case at Edinburgh Sheriff court on Monday. His remarks were posted on his Twitter feed on 3 March 2017 as he was live-tweeting about the Scottish Conservative conference. Pro-Scottish independence campaigner Mr Campbell wrote: ""Oliver Mundell is the sort of public speaker that makes you wish his dad had embraced his homosexuality sooner."" Mr Mundell's father, Scottish Secretary David Mundell, came out as gay in January 2016. Ms Dugdale wrote in her column in 2017 that she was ""shocked and appalled"" about what she described as ""homophobic tweets"". She added that ""such comments are of course not unique to the man who tweets as Wings Over Scotland"", saying the account ""spouts hatred and homophobia towards others"". Ms Dugdale later called on SNP politicians to ""shun"" Mr Campbell during First Minister's Questions. Mr Campbell subsequently launched legal action, arguing that while his tweets could be ""rude"" he was ""absolutely not"" prejudiced, and saying Ms Dugdale had defamed him by suggesting he was homophobic. Ms Dugdale's legal team submitted to the court that the article was a ""fair and honest comment"" criticising Mr Campbell for ""giving voice to homophobic sentiments"". The UK Labour Party previously paid for Ms Dugdale's representation in court, but cut this off in September last year. Equal rights 'advocate' Mr Campbell told the court that his tweet was making a ""commentary"" that Oliver Mundell was ""a very very poor public speaker"". He said: ""I don't think any intelligent person could honestly interpret that tweet as being homophobic."" Mr Campbell likened it to another online comment where the writer wished controversial columnist Katie Hopkins had never been born. The blogger agreed ""very much"" with his QC that it was unacceptable for someone to be mocked on the basis of their sexuality. He added that he was a ""firm advocate of equal rights for gay people"", saying anyone who had read his Twitter feed or website would find it ""ludicrous"" to think he was homophobic. While being questioned by Ms Dugdale's legal team, Mr Campbell said someone would have to be ""dishonest or stupid"" to think his tweet was homophobic. Mr Campbell was then asked if he thought Nicola Sturgeon was being ""dishonest or stupid"" in her response to the tweet during First Minister's Questions. He replied that he did not believe she made any ""specific reference"" to his tweet, but if the first minister believed it was homophobic then she was being stupid. The court examined a series of other tweets Mr Campbell had sent in the past, dealing with issues ranging from video games to gender self-identification. He denied any of them were evidence of homophobia or transphobia. 'Destroys your credibility' Paul Kavanagh, author of the pro-independence blog Wee Ginger Dug, and director of Stonewall Scotland Colin Macfarlane were also called as witnesses. Mr Kavanagh told the court he personally did not think the 2017 Mundell tweet was homophobic, and had not seen anything on the Wings Over Scotland blog that he considered homophobic. He said that for a blogger, being called a homophobe was like being called a racist or a holocaust denier. He added that it ""destroys your credibility"" and makes it hard for you to ""reach no voters or people who are undecided."" ""It has a very damaging effect,"" he said. Meanwhile, Mr Macfarlane said he was ""disappointed"" by Mr Campbell's 2017 tweet, saying it was ""wholly unnecessary to reference David Mundell's sexuality"" and that it had been made the ""punchline"" of the tweet. Ms Dugdale is expected to give evidence on Tuesday, while the court heard that David Mundell had invoked parliamentary privilege and would not be appearing.","A blogger who has taken former Scottish Labour leader Kezia Dugdale to court said it was ""absurd"" to interpret one of his tweets as homophobic."
"Two Swedes and one Belgian also died in the attack on Friday, when a hijacked lorry was driven into a store. His family said they were devastated by the ""untimely and tragic death"" of the ""wonderful husband, son, father, brother and close friend to many"". The suspect, a 39-year-old man from Uzbekistan, had been facing deportation, Swedish police said. Crispin Bevington - known as Chris - worked as a director with music streaming service Spotify. The father-of-two was based in Stockholm with his family. His father John said: ""We are all devastated by the untimely and tragic death of our talented, compassionate and caring son Chris. ""A wonderful husband, son, father, brother and close friend to many. ""The family requests absolute privacy at this incredibly difficult time to mourn his passing in peace."" Co-founder of Spotify, Daniel Ek, confirmed Mr Bevington's death with ""shock and a heavy heart"". He said: ""He has had a great impact on not just the business but on everyone who had the privilege to know and work with him. ""There are no words for how missed he will be or for how sad we all are to have lost him like this. ""Whilst this terrible news is sinking in, our primary focus is on supporting the family and loved ones of Chris in any way we possibly can. Mr Ek said he was as ""deeply saddened and upset"" as everyone that such an attack could happen in Sweden. The only light, he said, was the consequent ""outpouring of love, compassion and solidarity"". He added: ""We will greatly miss you Chris. Rest in Peace my friend."" In a press conference on Sunday, police said the suspect was known to have extremist sympathies. A further 15 people were injured in the attack. Ten are still being treated in hospital, four of them in a serious condition. Police later said they had found a suspect device inside the lorry, which had been hijacked from a beer company before hitting the Ahlens store. No terrorist group has claimed to be behind the attack. A UK Foreign Office spokesman said: ""Stockholm Police have confirmed that a British man was killed during the attack in Stockholm. ""We are supporting his family in Sweden and in the UK. Our thoughts are with them and all those affected at this terrible time. ""We will stand shoulder to shoulder with Sweden as they deal with this tragedy."" 'Marginal character' Stockholm police said the suspected attacker, arrested later on Friday, had previously been sought by authorities for deportation. He had sought residency in Sweden in 2014, but his application was rejected last year. He had expressed support for extremist organisations including the Islamic State group, police said. While he was known to security services, he was seen only as a ""marginal character"", Sweden's National Police Commissioner Dan Eliasson added. Meanwhile, a second suspect has been placed under formal arrest. Reuters news agency said it was on ""a lower degree of suspicion"" than the first suspect. Police have interviewed more than 500 people over the incident, Sweden's TT news agency reports. Thousands of people have gathered in a square in central Stockholm on Sunday for a vigil against terrorism. Prime Minister Theresa May pledged solidarity with Sweden in the wake of the attack, with a Downing Street spokesman saying she had called her counterpart, Stefan Lofven, to express her condolences. The spokesman added: ""She was clear that the UK stands firmly by Sweden's side, and they agreed on the importance of working together to tackle these threats, which we all continue to face."" Sweden has taken in nearly 200,000 refugees and migrants in recent years - more per capita than any other European country. However, there was a drop in numbers last year after the country introduced new border checks. Separately, more than 300 people have gone to fight in Syria and Iraq, making Sweden per capita one of the biggest exporters of jihadists in Europe.",A British man killed in the Stockholm lorry attack has been named as 41-year-old Chris Bevington.
"It has published a ""roadmap"" setting out its plans to help businesses and motorists switch to electric vehicles. The government is to spend more than £14m over the next two years replacing its fleet of petrol and diesel vehicles with electric alternatives. It will also install charging points at all of its main buildings. The Switched On Scotland document was produced alongside experts from industry, academia and environmental bodies, and sets out the plan to drive forward the uptake of electric vehicles in Scotland. Among its commitments are that by 2050, Scottish towns, cities and communities will be free from the ""damaging effects"" of petrol and diesel fuelled vehicles. By 2040 almost all new vehicles sold will be near zero-emission at the tailpipe; and by 2030 half of all fossil-fuelled vehicles will be phased out of urban environments across Scotland. Grants of up to £5,000 are available towards the purchase cost of an electric car, with up to £8,000 available for the purchase of an electric van. Scottish households that buy an electric vehicle will also continue to receive a 100% grant for a home charging point. The government has pledged to provide new ways of supporting motorists to adopt electric vehicles by providing expert advice on their environmental and financial benefits. And discounted ferry fares for electric vehicles on all routes to Mull and Bute are being introduced as part of a pilot scheme. Electric vehicle owners currently pay no road tax, with the government stating that electric cars are also cheaper to run at 2p or 3p a mile compared with 16p a mile for the average fossil-fuelled family car. A third of all car journeys in Scotland are less than two miles long, with nearly a quarter of all trips being of one mile or less. 'Health and wellbeing' In a regular car, these journeys are said to emit a disproportionate amount of carbon into the air, whereas electric vehicles provide a cleaner method of transport. But Norwegian research published last year suggested electric cars might actually pollute much more than petrol or diesel-powered models. Scottish Transport Minister Keith Brown said the plans to replace petrol and diesel vehicles by 2050 were a ""bold vision"" that would require a ""transformation in how we think about moving people and goods around."" He added: ""This transformation is absolutely vital to achieve our ambitious climate change targets. ""It will also help improve local air quality with a resultant improvement in public health and wellbeing and contribute toward further energising Scotland's economy through opportunities for our flourishing green technology industries and our renewable energy sector."" It later emerged the roadmap was to be revised, after Transport Scotland conceded it had included mobility scooters in figures showing an increase in the number of electric and plug-in hybrid vehicle registrations last year. The actual number was 235 - well below the figure of 1,000 initially claimed. And Green MSP Alison Johnstone said the Scottish government was wrong to think that electric cars were the answer to congestion and pollution problems. She added: ""There are just a tiny handful of electric cars on our roads and I see no sign that uptake is going to dramatically increase. ""More could be achieved right now by repairing our potholed roads, making streets safer for cyclists and pedestrians, and making public transport accessible for more people."" Related Internet Links Scottish government",The Scottish government has said it wants the country's towns and cities to be free of emissions from petrol and diesel vehicles by 2050.
"By Sam FrancisBBC News, London On 7 May, voting was due to take place in the capital for the London mayor but to help restrict the spread of coronavirus the election will now not take place until May 2021. The delay has already claimed its first casualty. On Wednesday, former Conservative cabinet minister Rory Stewart dropped out of the race. The former MP said it was impossible to keep a campaign going for another year as an independent candidate. But just because the race has been delayed, it does not mean campaigning has stopped. Sadiq Khan, Labour candidate and current mayor of London From a back room of his Tooting home, Sadiq Khan runs a temporary version of the mayor's office. Instead of canvassing election day was spent ""talking to colleagues via phone and video calls about how we're responding to the COVID-19 crisis across London,"" he told the BBC. Coronavirus has turned the ""daily rhythms of all our lives upside down,"" he said. ""Under normal circumstances, I would have spent election day knocking on doors from sunrise until well into the evening, trying to persuade as many Londoners as possible to re-elect me mayor of London. ""The last few weeks have of course changed everything."" ""Each of the thousands of deaths from COVID-19 have been devastating for the families and communities affected. ""I ended the day joining millions of other Londoners clapping for our heroic carers. We all continue to owe them a huge debt of gratitude."" Shaun Bailey, Conservative candidate Ahead of VE Day, Shaun Bailey spent election day speaking to volunteers at the Royal British Legion. ""Their work is very close to my heart. I'm an honorary colonel in the fusiliers, and my grandfather fought in Italy in WW2,"" he said. Despite the difficulties of lockdown Mr Bailey said he had seen the local community ""become even stronger"". ""My street's WhatsApp group has lit up my phone most evenings and our neighbours have been looking out for each other with offers of grocery shopping and regular contact. ""My campaign team and I have been drawing up plans on how to mobilise this community spirit once London is open again."" Much like in parliament, the Greater London Authority (GLA) is holding virtual committees or quizzing officials via Zoom for the first time. Mr Bailey said: ""Combining home-based arts and crafts with my job as a London Assembly Member, holding the mayor to account each day, has certainly kept me on my toes. ""And of course, once a week, my family and I join our neighbours outside to clap for the NHS. ""A great and regular reminder that we are not alone in this crisis."" Sian Berry, Green candidate ""In City Hall we're getting back to holding the mayor to account,"" Sian Berry told the BBC. The Green Party co-Leader spent election day working on the GLA's Oversight Committee, scrutinising the mayor's response to the coronavirus crisis. Last month she began a YouTube news show from her living room. ""I've been trying to connect with Londoners in new ways,"" she said. Along with an interview on BBC Radio London, Ms Berry spent much of election day planning her next social media broadcast. ""We're bringing in people who are working on the crisis,"" Ms Berry said. ""We're continuing to inform people about vital issues and to help buoy up people's spirits a bit, in imaginative ways during lockdown. ""Instead of business as usual under the current mayor, this is all about showing how we can learn from this crisis and start to create a better world."" Siobhan Benita, Liberal Democrat candidate Finding herself with a political campaign team but no election, Siobhan Benita decided to put the money and resources towards a new initiative. ""We realised we can use the phone bank we have and phone numbers we have to touch base with vulnerable people across London who may find themselves isolated at the moment. ""Thursday was like most of my days at the moment, organising Call with Kindness scheme, which aims to identify people who might be struggling with lockdown."" ""They're the nicest calls I've ever made,"" Ms Benita said. Ms Benita escaped the lockdown to help organise her local food bank. ""I'm a donation point and people can drop things off on my porch, and I go in to help pack. ""It's been a great way to see how people are coping."" Before the pandemic, Ms Benita admits she was not as high in the polls as she would have liked. ""But the delay is an opportunity to reset and rethink,"" she said. ""With Rory dropping out there has been a change in dynamics. When campaigning starts again we will have an opportunity to provide a truly liberal voice for London."" Other candidates who had announced they are running to be Mayor of London: For more London news follow on Facebook, on Twitter, on Instagram and subscribe to our YouTube channel.","Today was supposed to be the first day of the new mayoral term. The coronavirus epidemic has pushed the election back a year, so we look at how each of the leading candidates spent what could have been their first full day in office."
